CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ROM000004595;;ROU;;;1.20;0.00;0.00;;7.15;0.00;536 TL;3 536 TL;3 536 TL;;;N;;N;N;N;;;FX;;GNS, LLS;110.00;0.00;Fiber/Plastic;;2011-09-20;MFL;2011-01-01;;2015-09-15
ROM000004596;;ROU;;;1.15;0.00;0.00;;6.95;0.00;223 CT;3 223 CT;3 223 CT;;;N;;N;N;N;;;FX;;GNS, LLS;85.00;0.00;Fiber/Plastic;;2011-09-28;MFL;2011-01-01;;2014-07-23
ROM000004597;;ROU;;;0.99;0.00;0.00;;7.12;0.00;3898;64876;3 3898 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LLS, LHP;0.00;0.00;Fiber/Plastic;;2011-09-28;MFL;2011-01-01;;2023-02-22
ROM000004598;;ROU;;;1.70;0.00;0.00;;7.23;0.00;418 TL;3 418 TL;3 418 TL;;;N;;N;N;N;;;FX;;GNS, NO;110.00;0.00;Fiber/Plastic;;2011-09-28;MFL;2010-01-01;;2012-11-22
ROM000004599;;ROU;;;0.86;0.00;0.00;;6.74;0.00;464 TL;3 464 TL;3 464 TL;;;N;;N;N;N;;;FX;;GNS, GND;11.03;0.00;Fiber/Plastic;;2011-09-30;MFL;1992-01-01;;2012-09-07
ROM000004603;;ROU;;;1.15;0.00;0.00;;5.60;0.00;224 CT;3 224 CT;3 224 CT;;;N;;N;N;N;;;FX;;GNS, LLS;22.08;0.00;Fiber/Plastic;;2011-11-16;MFL;2004-01-01;;2014-07-23
ROM000004604;;ROU;;;1.08;0.00;0.00;;6.10;0.00;4235;64892;3 4235 TL;Tulcea;;N;;N;Y;Y;;;FX;;LLS, GNS, SB;58.80;0.00;Fiber/Plastic;;2011-11-16;MFL;2011-01-01;;
ROM000004605;;ROU;;;0.88;0.00;0.00;;5.00;0.00;562 TL;3 562 TL;3 562 TL;;;N;;N;N;N;;;FX;;GNS, NO;36.80;0.00;Fiber/Plastic;;2011-11-16;MFL;2010-01-01;;2012-11-22
ROM000004615;;ROU;;;3.49;0.00;0.00;;10.50;0.00;4756;3 4756 TL;3 4756 TL;;;N;;N;N;N;;;FX;;GNS, TBB;29.44;0.00;Fiber/Plastic;;2011-12-06;MFL;1989-01-01;;2017-02-21
ROM000004616;;ROU;;;2.00;0.00;0.00;;7.00;0.00;225 CT;3 225 CT;3 225 CT;;;N;;N;N;N;;;FX;;GNS, LLS;169.00;0.00;Fiber/Plastic;;2011-12-12;MFL;2001-01-01;;2016-12-06
