CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
HRV000015398;;HRV;;;1.59;0.00;0.00;;6.30;0.00;SU-56;SU-56;SU-56;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;6.20;0.00;Wood;;2013-07-01;MFL;1953-01-01;;2016-01-04
HRV000015401;;HRV;;;0.64;0.00;0.00;;4.74;0.00;SĆ-263;SĆ-263;SĆ-263;Sućuraj;;N;;N;N;N;;;FX;;GNS, LLS;2.94;0.00;Wood;;2022-04-13;MFL;1982-01-01;;
HRV000015403;;HRV;;;16.52;0.00;0.00;;15.30;0.00;STUPICA;STUPICA;;;;Y;9A7213;Y;;;;;FX;;GTR, GNS;66.00;0.00;Wood;;2013-07-01;MFL;1948-01-01;;2015-02-25
HRV000015404;;HRV;;;0.49;0.00;0.00;;4.30;0.00;SM-395;SM-395;SM-395;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;2.94;0.00;Wood;;2017-01-18;MFL;1958-01-01;;
HRV000015406;;HRV;;;0.51;0.00;0.00;;4.40;0.00;SM-397;SM-397;SM-397;Sumartin;;N;;N;N;N;;;FX;;GNS, LLS;6.62;0.00;Wood;;2016-12-30;MFL;1989-01-01;;2024-06-07
HRV000015407;;HRV;;;0.60;0.00;0.00;;4.50;0.00;UB-521;UB-521;UB-521;;;N;;N;;;;;FX;;GNS, LLS;9.00;0.00;Fiber/Plastic;;2016-12-20;MFL;1982-01-01;;
HRV000015408;;HRV;;;0.40;0.00;0.00;;4.35;0.00;JL-567;JL-567;JL-567;Jelsa;;N;;N;N;N;;;FX;;GNS, LLS;0.00;0.00;Fiber/Plastic;;2017-03-07;MFL;1977-01-01;;2021-02-24
HRV000015409;;HRV;;;1.00;0.00;0.00;;5.26;0.00;69-BO;69-BO;69-BO;United Kingdom;;N;;N;;;;;FX;;GTR, NO;5.90;0.00;Wood;;2013-07-01;MFL;1966-01-01;;
HRV000015411;;HRV;;;1.82;0.00;0.00;;5.82;0.00;KO-392;KO-392;KO-392;;;N;;N;;;;;FX;;GNS, LLS;5.88;0.00;Wood;;2013-07-01;MFL;1985-01-01;;2016-01-04
HRV000015412;;HRV;;;32.00;0.00;0.00;;18.80;0.00;SRČANKA;SRČANKA;RK R 108;;;N;;Y;;;;;FX;;PS, NO;206.00;0.00;Wood;;2013-07-01;MFL;1958-01-01;;
HRV000015413;;HRV;;;0.60;0.00;0.00;;4.70;0.00;OŠ-90;OŠ-90;OŠ-90;Romania;;N;;N;;;;;FX;;GNS, LLS;2.94;0.00;Wood;;2016-05-05;MFL;1968-01-01;;
HRV000015415;;HRV;;;1.00;0.00;0.00;;4.70;0.00;2384-ZD;2384-ZD;2384-ZD;;;N;;N;;;;;FX;;FPO, LTL;29.40;0.00;Fiber/Plastic;;2013-07-01;MFL;2006-01-01;;
HRV000015420;;HRV;;;1.00;0.00;0.00;;4.10;0.00;57-PG;57-PG;57-PG;;;N;;N;;;;;FX;;GTR, GNS;11.02;0.00;Wood;;2013-07-01;MFL;2003-01-01;;2013-10-14
