CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL030791986;205291000;BEL;;;70.00;0.00;0.00;;23.82;21.31;WARRIOR;079;N.79;Nieuwpoort;;Y;OPDA;Y;Y;Y;8545783;;FX;;TBB, NO;221.00;0.00;Metal;;1986-11-24;MFL;1986-01-01;;
BEL030801984;205290000;BEL;;;78.00;0.00;0.00;;23.85;21.36;SILVERPIT;080;Z.80;Zeebrugge;;Y;OPDB;Y;Y;Y;8529167;;FX;;TBB, NO;221.00;0.00;Metal;;1984-11-16;MFL;1984-01-01;;2023-11-27
BEL030821997;205026000;BEL;;;55.00;0.00;0.00;;18.14;16.45;NAUTILUS;082;N.82;Nieuwpoort;;Y;OPDD;Y;Y;Y;8523412;;FX;;TBB, OTB;221.00;0.00;Metal;;1997-04-11;MFL;1997-01-01;;
BEL030841981;;BEL;;;202.00;0.00;0.00;;31.25;27.48;LINQUENDA;184;Z.184;;;Y;OPHB;Y;Y;N;;;FX;;TBB, NO;684.00;0.00;Metal;;1981-02-16;MFL;1981-01-01;2003-08-05;
BEL030842004;;BEL;;;205.00;0.00;0.00;;26.00;24.56;PASCAL I;184;Z.184;;;Y;OPHB;Y;Y;N;;;FX;;TBB, NO;684.00;0.00;Metal;;2004-11-22;MFL;2004-01-01;;2006-06-23
BEL030851987;;BEL;;;95.00;0.00;0.00;;23.98;22.18;MORGENSTER;085;Z.85;;;Y;OPDG;Y;Y;N;;;FX;;TBB, OTB;221.00;0.00;Metal;;1987-06-11;MFL;1987-01-01;2016-07-31;
BEL030861987;;BEL;;;31.00;0.00;0.00;;14.50;12.89;SURCOUF;086;N.86;;;Y;OPDH;N;Y;N;;;FX;;TBB, NO;221.00;0.00;Metal;;1987-06-16;MFL;1987-01-01;;2006-03-31
BEL030891982;;BEL;;;233.00;0.00;0.00;;33.53;29.22;SANDRA;089;O.89;;;Y;OPDK;Y;Y;N;8333582;;FX;;TBB, NO;1026.00;0.00;Metal;;1982-06-29;MFL;1982-01-01;2017-03-21;
BEL030901982;205197000;BEL;;;311.00;0.00;0.00;;37.88;33.75;FRANCINE;090;Z.90;Zeebrugge;;Y;OPDL;Y;Y;Y;8401937;;FX;;TBB, NO;1200.00;0.00;Metal;;1983-09-21;MFL;1982-01-01;;2021-10-15
BEL030911985;;BEL;;;311.00;0.00;0.00;;37.88;33.75;NOORDHINDER;091;Z.91;;;Y;OPDM;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1985-04-11;MFL;1985-01-01;2006-10-17;
