CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
EST120531167;;EST;;;0.62;0.00;0.00;;4.30;4.13;HSA-137;HSA-137;HSA-137;Lohusalu Sadam;;N;;N;N;N;;;GO;;GNS, FPO, LLS;6.00;0.00;Fiber/Plastic;;1995-12-31;MFL;1995-01-01;;
EST120531168;;EST;;;0.38;0.00;0.00;;4.26;4.09;LSA-057;LSA-057;LSA-057;Elbiku;;N;;N;N;N;;;GO;;LLS, GNS;4.00;0.00;Fiber/Plastic;;1995-12-31;MFL;1995-01-01;;
EST120531169;;EST;;;0.42;0.00;0.00;;4.26;4.09;LSA-350;LSA-350;LSA-350;Westmeri Sadam;;N;;N;N;N;;;GO;;NO;2.00;0.00;Fiber/Plastic;;1996-12-31;MFL;1996-01-01;;
EST120607001;;EST;;;0.38;0.00;0.00;;4.26;4.09;LSA-349;LSA-349;LSA-349;Sadama;;N;;N;N;N;;;GO;;FPO, GNS;3.00;0.00;Fiber/Plastic;;2003-12-31;MFL;2003-01-01;;
EST120607002;;EST;;;0.36;0.00;0.00;;4.35;4.18;LSA-138;LSA-138;LSA-138;Hara Sadam (Lääne mk);;N;;N;N;N;;;LO;;GNS, LLS;1.50;0.00;Fiber/Plastic;;1987-12-31;MFL;1987-01-01;;
EST120607003;;EST;;;0.36;0.00;0.00;;4.35;4.18;LSA-084;LSA-084;LSA-084;Westmeri Sadam;;N;;N;N;N;;;GO;;NO;2.00;0.00;Fiber/Plastic;;1989-12-31;MFL;1989-01-01;;2013-10-29
EST120607004;;EST;;;0.36;0.00;0.00;;4.35;4.18;LSA-078;LSA-078;LSA-078;Virtsu Sadam;;N;;N;N;N;;;WO;;LLS, GNS, FPO;1.80;0.00;Fiber/Plastic;;1993-12-31;MFL;1993-01-01;;
EST120607005;;EST;;;0.42;0.00;0.00;;4.26;4.09;VLF-455;VLF-455;VLF-455;Sadama;;N;;N;N;N;;;GO;;GNS, NO;4.00;0.00;Fiber/Plastic;;2008-12-31;MFL;2008-01-01;;
EST120607006;;EST;;;0.38;0.00;0.00;;4.26;4.09;LSA-291;LSA-291;LSA-291;Hara Sadam (Lääne mk);;N;;N;N;N;;;WO;;GNS, FPO, LLS;3.00;0.00;Fiber/Plastic;;2001-12-31;MFL;2001-01-01;;
EST120607007;;EST;;;0.36;0.00;0.00;;4.35;4.18;VLF-772;VLF-772;VLF-772;Virtsu Kalasadam;;N;;N;N;N;;;WO;;FPO, NO;1.80;0.00;Fiber/Plastic;;1991-12-31;MFL;1991-01-01;;
