Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SVN;SVN000000082;;MOD;2004-09-06;2100-12-31;46-PI;46-PI;46-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.10;0.00;0.86;0.00;0.00;2.94;0.00;3;2004-04-14;MFL;;;;
SVN;SVN000000083;;RET;2018-04-20;2018-04-20;47-PI;47-PI;47-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;6.54;0.00;1.52;0.00;0.00;118.35;0.00;1;2004-04-16;MFL;;;PA;
SVN;SVN000000084;;MOD;2022-12-05;2100-12-31;434-KP;434-KP;Marina;SIKOP;Koper;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;7.10;0.00;3.68;0.00;0.00;47.04;0.00;3;1988-09-21;MFL;;;;
SVN;SVN000000085;;RET;2018-05-08;2018-05-08;48-PI;48-PI;48-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;0.82;0.00;0.00;2.94;0.00;3;2004-04-20;MFL;;;PA;
SVN;SVN000000086;;RET;2018-05-08;2018-05-08;49-PI;49-PI;49-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.06;0.00;0.54;0.00;0.00;2.94;0.00;3;2004-04-20;MFL;;;PA;
SVN;SVN000000087;;RET;2018-05-08;2018-05-08;289-KP;289-KP;289-KP;SIKOP;Koper;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;8.00;0.00;3.00;0.00;0.00;100.00;0.00;3;2004-04-20;MFL;;;PA;
SVN;SVN000000088;;RET;2020-10-19;2020-10-19;72-IZ;72-IZ;72-IZ;SIIZO;Izola;;N;N;N;N;Y;N;;FX;GTR;GNS;;;;;6.15;0.00;1.79;0.00;0.00;12.77;0.00;3;1986-06-09;MFL;;;PA;
SVN;SVN000000089;;MOD;2024-05-29;2100-12-31;73-IZ;73-IZ;73-IZ;SIIZO;Izola;;N;Y;N;;;N;;FX;GNS;GTR;;;;;6.15;0.00;1.79;0.00;0.00;22.05;0.00;3;1986-06-09;MFL;;;;
SVN;SVN000000094;;MOD;2019-05-22;2100-12-31;1-IZ;1-IZ;Meduza;SIIZO;Izola;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;10.70;0.00;8.69;0.00;0.00;183.90;0.00;3;2004-03-29;MFL;;;;
SVN;SVN000000095;;RET;2018-05-09;2018-05-09;4-IZ;4-IZ;4-IZ;SIIZO;Izola;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;6.25;0.00;1.66;0.00;0.00;11.76;0.00;1;2003-01-28;MFL;;;PA;
SVN;SVN000000096;;MOD;2021-05-07;2100-12-31;6-IZ;6-IZ;Iglica;SIIZO;Izola;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;9.30;0.00;3.20;0.00;0.00;22.00;0.00;1;1998-03-23;MFL;;;;
