sources;port_name;coordinates;locode;country_region;fao_areas
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lichte;50.51666667,11.18333333,0.000001;DELT3;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lichtenfels;;DELIC;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lichtentanne;50.7,12.4333333333333,0.000001;DEL2S;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lichtenvoorde;;NLLCV;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lickershamn;57.828333,18.516667,0.000001;SELIC;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lidingö;;SELIO;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lidköping;58.5,13.5,0.000001;SELDK;SE;{27.2.a.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lieksa;63.3166666666667,30.0166666666667,0.000001;FILIK;FI;{27.3.d.30}
WPI;Lielupe;57.000000,23.433333,0.000001;;Latvia - Latvia -- 28600;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liempde;51.56666667,5.366666667,0.000001;NLLMP;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lienden;;NLLIE;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Liepaja;56.516667,21.016667,0.000001;LVLPX;Latvia - Latvia -- 28600;{27.3.d.26}},{{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lietzow;54.483,13.51,0.000001;DELZW;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lifford;;IELIF;IE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lignano Sabbiadoro;45.692222,13.148056,0.000001;ITLSD;IT;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ligonchio;44.31666667,10.35,0.000001;ITLIG;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lihula;58.68916667,23.83555556,0.000001;EELIH;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liiva;58.38555556,24.52694444,0.000001;EELVA;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liiva Talu;59.34055556,24.20833333,0.000001;EELVT;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liivaku, Kivilõppe K;58.20305556,25.99333333,0.000001;EELVK;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liivaku, Suurpea K;59.60611111,25.70583333,0.000001;EELVS;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liivalauka;58.70916667,22.48416667,0.000001;EELLK;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lija;35.9,14.43333333,0.000001;MTLIJ;MT;{37.2.2}
WPI;Lilandsgrunnen;68.478056,16.890556,0.000001;NOLID;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lild Strand;57.153,8.963,0.000001;DKLIL;DK;{27.4.b}},{{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liljendal;;SELIL;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Edet;58.13333333,12.13333333,0.000001;SELED;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Hammar;55.435667,12.951733,0.000001;SELHA;SE;{27.3.b},{c}},{{27.3.d.24}},{{27.3.b.23}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Hummelvik;58.431517,16.759383,0.000001;SELHU;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Kornö;58.308333,11.37,0.000001;SELKO;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Nassa;59.396667,19.196333,0.000001;SELNS;SE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Risten;60.338333,18.583333,0.000001;SELRN;SE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lilla Uttervik;58.844833,17.553,0.000001;SELUK;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lillby, Väike-Pakri;59.34027778,24.00388889,0.000001;EELBY;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lille;58.99611111,23.45138889,0.000001;EELIL;EE;{27.3.d.32}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lille;50.62925,3.057256,0.000001;FRLLE;FR - 59;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lille Damme;54.91925,12.123413,0.000001;DKLLM;DK;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lillevälja;59.09055556,23.52638889,0.000001;EELLV;EE;{27.3.d.32}},{{27.3.d.29}
WPI;Limassol;34.666667,33.050000,0.000001;CYLMS;Cyprus - Cyprus -- 44890;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limassol New Port;34.65,33.017,0.000001;CYLIM;CY;{37.3.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limassol Old Port;34.669,33.043,0.000001;CYLOP;CY;{37.3.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limbricht;51.01666667,5.833333333,0.000001;NLLIM;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limburg;48.03333333,12.18333333,0.000001;DELIM;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limenaria;40.622,24.577,0.000001;GRLIM;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Limerick;52.633333,-8.616667,0.000001;IELMK;Ireland - Ireland -- 33840;{27.7.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Limhamn;55.591111,12.918333,0.000001;SELIM;Sweden - Sweden -- 23860;{27.3.b},{c}},{{27.3.b.23}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Limin Kos;36.900000,27.283333,0.000001;GRKGS;Greece - Dhodhekanisos -- 43180;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Limin Sirou;37.433333,24.950000,0.000001;GRJSY;Greece - Kikladhes -- 42870;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limmen;;NLLMM;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limni;38.76666667,23.31666667,0.000001;GRLII;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limni Evvoias;38.763,23.321,0.000001;GRLMN;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limnia Volissou Chiou;38.47,25.92,0.000001;GRVLC;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limnoloogiakeskus;58.20472222,26.10472222,0.000001;EELMG;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Limoges;45.833619,1.261105,0.000001;FRLIG;FR - 87;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linaküla;58.13722222,23.96,0.000001;EELNK;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linanäs;59.76666667,19.13333333,0.000001;SELIS;SE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linaria;38.85,24.53333333,0.000001;GRLIA;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linate Apt/Milano;;ITLIN;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindamere Lauter;58.84638889,23.49805556,0.000001;EELND;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindau;47.55,9.683333333,0.000001;DELIU;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindaunis;54.593,9.827,0.000001;DELIX;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindelse;54.862,10.728,0.000001;DKLDL;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindenberg Im Allgäu;47.6,9.9,0.000001;DELNB;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindenfels;;DELFE;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindholmen;58.887333,11.128,0.000001;SELIH;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindi;58.32944444,24.29,0.000001;EELIN;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindmetsa;58.06666667,22.07583333,0.000001;EELDM;EE;{27.3.d.28.1}},{{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindos;36.1,28.08,0.000001;GRLDR;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lindre;58.35694444,26.15916667,0.000001;EELDR;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lingailiai;55.85,23.33333333,0.000001;LTLII;LT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lingen;;DELIG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lingreville;48.950989,-1.527045,0.000001;FRLIV;FR - 50;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linken;;DELKE;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linköping;;SELPI;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linna;58.01666667,25.85,0.000001;EELNA;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linnamäe;59.46583333,25.15777778,0.000001;EELNM;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linnankyla;62.11666667,23.03333333,0.000001;FILPF;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linnich;;DELIH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linnumäe;58.98944444,22.76305556,0.000001;EELNU;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linoperamata (Rodia) Irakleiou;35.35,25.05,0.000001;GRLIN;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linosa;35.866667,12.866667,0.000001;ITLIU;IT;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linschoten;;NLLSC;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linsengericht;;DELSG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lintelermarsch;;DELIN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lintorf Ratingen;51.33333333,6.833333333,0.000001;DEL8F;DE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linz;48.3,14.3,0.000001;ATLNZ;AT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Linz Am Rhein;50.56666667,7.283333333,0.000001;DELRN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lion-Sur-Mer;49.301146,-0.313627,0.000001;FRLM2;FR - 14;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Lipari;38.483333,14.966667,0.000001;ITLIP;Italy - Isole Eolie -- 40290;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liperi;62.5166666666667,29.3833333333333,0.000001;FILIP;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lipingu;58.30444444,26.14166667,0.000001;EELPG;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lippe;54.33333333,10.65,0.000001;DELPA;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lippstadt;;DELIP;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lira-Carnota;42.80697753,-9.13542297,0.000001;ESLRT;ES;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Lisboa;38.700000,-9.166667,0.000001;PTLIS;Portugal - Portugal -- 37930;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liscannor;52.93932929,-9.388732683,0.000001;IELIS;IE;{27.7.b}
WPI;Liscia Di Vacca;41.141000,9.511000,0.000001;;Italy - Sardegna -- 39130;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lisciano Niccone;43.25,12.15,0.000001;ITL3O;IT;{37.2.1}},{{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liseleje;56.0126,12.0257,0.000001;DKLIS;DK;{27.3.a.21}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lisse;;NLQDG;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;List/Sylt;55.017,8.44,0.000001;DELIS;DE;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Listed;55.145,15.11,0.000001;DKLID;DK;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lisö;58.942833,17.761833,0.000001;SELSO;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lith;;NLLIT;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lithuania - Unknown;;LT999;LT;
WPI;Litle Ballangen;68.348611,16.872778,0.000001;NOBLL;Norway - Norway -- 20620;
WPI;Litlisandur;64.383333,-21.450000,0.000001;ISLSA;Iceland - Iceland  West Coast -- 60;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Litomerice;;CZLTC;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Litomysl;;CZLMS;CZ;
WPI;Littlehampton Harbour;50.783333,-0.533333,0.000001;GBLIT;United Kingdom - England South Coast -- 35220;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liu;58.27833333,24.26666667,0.000001;EELIU;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liu Kalatsehh;58.276,24.255,0.000001;EELIY;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Livadi Serifou;37.143,24.517,0.000001;GRLIV;GR;{37.3.1}
WPI;Liverpool;53.416667,-3.000000,0.000001;GBLIV;United Kingdom - England West Coast -- 34580;
WPI;Liverpool Bay Terminal;53.533333,-3.550000,0.000001;GBLIB;United Kingdom - England West Coast -- 34580;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Livorno;43.542000,10.290000,0.000001;ITLIV;Italy - Italy West Coast -- 39330;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lixuri;38.211,20.439,0.000001;GRLIX;GR;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Liège;50.6329586,5.5697498,0.000001;BELGG;BE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ližnjan - Kuje;;HRLZK;HR;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljubeščica;46.15,162.5833333,0.000001;HRLJA;HR;{61}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljubljana;;SILJU;SI;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljugarn;57.321667,18.716667,0.000001;SELJN;SE;{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljungby;;SELJY;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljungskile;58.216667,11.916667,0.000001;SELJE;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljusne;61.206667,17.145,0.000001;SELJU;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ljusterö;59.517,18.617,0.000001;SELJO;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Llanes;43.42306372,-4.7466538,0.000001;ESLNS;ES;{27.8.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Llansa;42.37492302,3.1655997,0.000001;ESLLC;ES;{37.1.2}},{{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lloret De Mar;41.70513212,2.88206786,0.000001;ESLLO;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loano;44.133333,8.25,0.000001;ITLOA;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lobbe;54.319,13.719,0.000001;DELB2;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lobi;59.61527778,25.97111111,0.000001;EELBI;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lobineem;59.63472222,25.96555556,0.000001;EELBN;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lobith;;NLLOB;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lobotka Paadisadam;57.96472222,27.61666667,0.000001;EELOB;EE;
WPI;Lochaline;56.550000,-5.766667,0.000001;GBLOL;United Kingdom - Scotland West Coast -- 32790;
WPI;Lochboisdale;57.150000,-7.300000,0.000001;GBLBD;United Kingdom - Scotland West Coast -- 32790;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lochem;;NLLCH;NL;
WPI;Lochmaddy;57.600000,-7.166667,0.000001;GBLMA;United Kingdom - Scotland West Coast -- 32790;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Locmaria (Groix);47.628603,-3.432937,0.000001;FRHR3;FR - 56;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Locmariaquer;47.569704,-2.945189,0.000001;FRLR3;FR - 56;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Locmiquelic;47.725892,-3.341016,0.000001;FRLQ3;FR - 56;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Locquemeau;48.698649,-3.566985,0.000001;FRLQ4;FR - 22;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Locquirec;48.692623,-3.645083,0.000001;FRLQ5;FR - 29;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loctudy;47.83044,-4.168061,0.000001;FRLOC;FR - 29;{27.8.a}
WPI;Lodingen;68.416667,16.000000,0.000001;NOLOD;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loenen;;NLLON;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loenen Aan De Vecht;;NLLAV;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loftahammar;57.9,16.683,0.000001;SELOF;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loguivy-De-La-Mer;48.801855,-3.0296979,0.000001;FRLQB;FR - 22;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loguivy-Plougras;48.521809,-3.486955,0.000001;FRGPA;FR - 22;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohals;55.134,10.9042,0.000001;DKLOH;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohja (Lojo);60.25,24.0833333333333,0.000001;FILHJ;FI;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohmar;;DELOH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohne Bei Vechta;52.66666667,8.233333333,0.000001;DELNE;DE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohr;49.98333333,9.583333333,0.000001;DELOR;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohrheim;50.3166666666667,8.03333333333333,0.000001;DEL2H;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohu;58.20277778,26.11861111,0.000001;EELYO;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohusalu;59.40333333,24.21,0.000001;EELSL;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lohusuu;58.94388889,27.05416667,0.000001;EELSU;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loigu;59.53861111,25.55444444,0.000001;EELGU;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loimaa;60.8666666666667,22.9833333333333,0.000001;FILMA;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lokka;67.8219,27.7184,0.000001;FILOK;FI;{27.1.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lokken;57.3704,9.7159,0.000001;DKLKK;DK;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Lokrum;42.61666667,18.13333333,0.000001;HRLKR;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Loksa;59.583392,25.698938,0.000001;EELSA;Estonia - Estonia -- 28420;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loksa Kalurite Lossimiskoht;59.59222222,25.70611111,0.000001;EELKL;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Loksa Küla;59.575,25.7275,0.000001;EELKU;EE;{27.3.d.32}
